iso3,year,population,real_gdp_growth,totalGDP,totalGDP2015,real_spending_growth,advanced,euroarea
"TZA",2015,47.679,6.869,4.62e+10,4.62e+10,13.31332,0,0
"TZA",2016,48.633,7.035,4.69e+10,4.62e+10,11.22855,0,0
"TZA",2017,49.605,6.974,5.03e+10,4.62e+10,3.854059,0,0
"TZA",2018,50.597,6.878,5.48e+10,4.62e+10,6.414929,0,0
"TZA",2019,51.609,6.883,5.93e+10,4.62e+10,6.915462,0,0
"TZA",2020,52.641,6.922,6.41e+10,4.62e+10,7.16583,0,0
"UGA",2005,28.7,10.007,1.10e+10,2.49e+10,,0,0
"UGA",2006,29.7,7.049,1.23e+10,2.49e+10,2.235802,0,0
"UGA",2007,30.7,8.064,1.52e+10,2.49e+10,5.306763,0,0
"UGA",2008,31.8,10.428,1.82e+10,2.49e+10,15.58544,0,0
"UGA",2009,32.9,8.069,1.86e+10,2.49e+10,3.306385,0,0
"UGA",2010,34,7.666,2.02e+10,2.49e+10,32.95023,0,0
"UGA",2011,35.1,6.821,2.11e+10,2.49e+10,-2.654958,0,0
"UGA",2012,36.3,2.628,2.46e+10,2.49e+10,-1.442499,0,0
"UGA",2013,37.6,3.89,2.56e+10,2.49e+10,5.89955,0,0
"UGA",2014,38.728,4.775,2.76e+10,2.49e+10,6.531691,0,0
"UGA",2015,39.89,5.195,2.49e+10,2.49e+10,15.39307,0,0
"UGA",2016,41.087,5.457,2.66e+10,2.49e+10,9.634218,0,0
"UGA",2017,42.319,5.806,2.93e+10,2.49e+10,7.198803,0,0
"UGA",2018,43.589,6.077,3.16e+10,2.49e+10,11.59112,0,0
"UGA",2019,44.896,6.211,3.42e+10,2.49e+10,7.595701,0,0
"UGA",2020,46.243,6.448,3.77e+10,2.49e+10,.8494868,0,0
"UKR",2005,46.749,3.071,8.93e+10,9.01e+10,,0,0
"UKR",2006,46.466,7.571,1.12e+11,9.01e+10,8.52733,0,0
"UKR",2007,46.192,8.216,1.49e+11,9.01e+10,5.96226,0,0
"UKR",2008,45.963,2.243,1.88e+11,9.01e+10,10.35005,0,0
"UKR",2009,45.783,-15.136,1.22e+11,9.01e+10,-12.44362,0,0
"UKR",2010,45.598,.261,1.36e+11,9.01e+10,5.237244,0,0
"UKR",2011,45.453,5.466,1.63e+11,9.01e+10,-1.937208,0,0
"UKR",2012,45.246,.239,1.76e+11,9.01e+10,7.415524,0,0
"UKR",2013,40.489,-.027,1.80e+11,9.01e+10,-1.788181,0,0
"UKR",2014,42.831,-6.83,1.31e+11,9.01e+10,-12.17233,0,0
"UKR",2015,42.741,-9.048,9.01e+10,9.01e+10,-9.778358,0,0
"UKR",2016,42.652,1.965,9.38e+10,9.01e+10,-1.525655,0,0
"UKR",2017,42.562,3.495,1.04e+11,9.01e+10,2.583687,0,0
"UKR",2018,42.473,3.965,1.15e+11,9.01e+10,2.761416,0,0
"UKR",2019,42.384,3.988,1.26e+11,9.01e+10,3.520156,0,0
"UKR",2020,42.295,4.042,1.38e+11,9.01e+10,3.243054,0,0
"URY",2005,3.306,6.806,1.74e+10,5.50e+10,,0,0
"URY",2006,3.314,4.099,1.96e+10,5.50e+10,5.61013,0,0
"URY",2007,3.324,6.542,2.35e+10,5.50e+10,5.705894,0,0
"URY",2008,3.334,7.176,3.04e+10,5.50e+10,6.472987,0,0
"URY",2009,3.345,4.243,3.17e+10,5.50e+10,7.96165,0,0
"URY",2010,3.357,7.803,4.03e+10,5.50e+10,10.5176,0,0
"URY",2011,3.369,5.162,4.80e+10,5.50e+10,.7659203,0,0
"URY",2012,3.381,3.323,5.14e+10,5.50e+10,7.690891,0,0
"URY",2013,3.392,5.1,5.75e+10,5.50e+10,9.986106,0,0
"URY",2014,3.404,3.498,5.75e+10,5.50e+10,4.603743,0,0
"URY",2015,3.416,2.502,5.50e+10,5.50e+10,2.340589,0,0
"URY",2016,3.427,2.2,5.71e+10,5.50e+10,2.579788,0,0
"URY",2017,3.439,2.801,5.99e+10,5.50e+10,2.388933,0,0
"URY",2018,3.45,3.003,6.31e+10,5.50e+10,2.860863,0,0
"URY",2019,3.461,3.099,6.65e+10,5.50e+10,2.769056,0,0
"URY",2020,3.472,3.112,7.01e+10,5.50e+10,2.949538,0,0
"USA",2005,296.115,3.345,1.31e+13,1.80e+13,,1,0
"USA",2006,298.93,2.666,1.39e+13,1.80e+13,2.091713,1,0
"USA",2007,301.903,1.779,1.45e+13,1.80e+13,4.619661,1,0
"USA",2008,304.718,-.292,1.47e+13,1.80e+13,6.425446,1,0
"USA",2009,307.374,-2.776,1.44e+13,1.80e+13,9.62624,1,0
"USA",2010,309.761,2.532,1.50e+13,1.80e+13,-2.035034,1,0
"USA",2011,312.075,1.602,1.55e+13,1.80e+13,-1.113241,1,0
"USA",2012,314.402,2.224,1.62e+13,1.80e+13,-1.270875,1,0
"USA",2013,316.742,1.489,1.67e+13,1.80e+13,-1.401809,1,0
"USA",2014,319.075,2.428,1.73e+13,1.80e+13,1.028289,1,0
"USA",2015,321.41,2.568,1.80e+13,1.80e+13,3.349818,1,0
"USA",2016,323.687,2.839,1.87e+13,1.80e+13,2.589121,1,0
"USA",2017,325.85,2.797,1.96e+13,1.80e+13,.9504495,1,0
"USA",2018,328.029,2.684,2.05e+13,1.80e+13,1.643437,1,0
"USA",2019,330.221,2.224,2.14e+13,1.80e+13,2.782617,1,0
"USA",2020,332.429,1.959,2.23e+13,1.80e+13,2.566787,1,0
"UVK",2005,,3.854,,,,0,0
"UVK",2006,,3.408,,,-12.37738,0,0
"UVK",2007,,8.3,,,.884843,0,0
"UVK",2008,,4.491,,,35.07603,0,0
"UVK",2009,,3.592,,,22.45728,0,0
"UVK",2010,,3.31,,,2.406024,0,0
"UVK",2011,,4.379,,,5.036505,0,0
"UVK",2012,,2.809,,,2.215592,0,0
"UVK",2013,,3.389,,,.1504079,0,0
"UVK",2014,,2.746,,,-.8749335,0,0
"UVK",2015,,3.2,,,12.34134,0,0
"UVK",2016,,3.8,,,2.078593,0,0
"UVK",2017,,4.1,,,3.751581,0,0
"UVK",2018,,4.1,,,4.341316,0,0
"UVK",2019,,4.1,,,4.552719,0,0
"UVK",2020,,4.1,,,4.295321,0,0
"UZB",2005,26.313,7,1.43e+10,6.60e+10,,0,0
"UZB",2006,26.664,7.5,1.70e+10,6.60e+10,11.93568,0,0
"UZB",2007,27.072,9.5,2.23e+10,6.60e+10,10.4759,0,0
"UZB",2008,27.533,9,2.86e+10,6.60e+10,15.94765,0,0
"UZB",2009,28,8.1,3.35e+10,6.60e+10,12.28836,0,0
"UZB",2010,28.5,8.5,3.90e+10,6.60e+10,5.838857,0,0
"UZB",2011,29.1,8.3,4.54e+10,6.60e+10,5.039831,0,0
"UZB",2012,29.746,8.2,5.12e+10,6.60e+10,12.49974,0,0
"UZB",2013,30.241,8,5.72e+10,6.60e+10,8.571967,0,0
"UZB",2014,30.604,8.1,6.26e+10,6.60e+10,6.377739,0,0
"UZB",2015,30.971,6.8,6.60e+10,6.60e+10,12.6755,0,0
"UZB",2016,31.343,7,6.87e+10,6.60e+10,4.448836,0,0
"UZB",2017,31.719,6.7,7.35e+10,6.60e+10,6.625923,0,0
"UZB",2018,32.1,6.5,7.83e+10,6.60e+10,6.233947,0,0
"UZB",2019,32.485,6.5,8.35e+10,6.60e+10,6.251944,0,0
"UZB",2020,32.875,6.5,8.90e+10,6.60e+10,6.268105,0,0
"VCT",2005,.108,3.025,5.50e+08,7.66e+08,,0,0
"VCT",2006,.109,6.007,6.13e+08,7.66e+08,3.588906,0,0
"VCT",2007,.109,3.023,6.51e+08,7.66e+08,11.51916,0,0
"VCT",2008,.109,-.478,6.94e+08,7.66e+08,-.178175,0,0
"VCT",2009,.109,-2,6.73e+08,7.66e+08,7.829731,0,0
"VCT",2010,.109,-2.342,6.78e+08,7.66e+08,-2.275539,0,0
"VCT",2011,.11,.243,6.79e+08,7.66e+08,5.345603,0,0
"VCT",2012,.11,1.299,6.95e+08,7.66e+08,-15.59144,0,0
"VCT",2013,.11,2.313,7.22e+08,7.66e+08,11.36361,0,0
"VCT",2014,.11,-.244,7.30e+08,7.66e+08,2.453633,0,0
"VCT",2015,.11,2.144,7.66e+08,7.66e+08,2.389256,0,0
"VCT",2016,.11,2.473,7.94e+08,7.66e+08,-.3522168,0,0
"VCT",2017,.11,2.841,8.26e+08,7.66e+08,-1.006096,0,0
"VCT",2018,.11,3.011,8.63e+08,7.66e+08,.3965625,0,0
"VCT",2019,.11,3.025,9.02e+08,7.66e+08,2.502689,0,0
"VCT",2020,.111,3.04,9.48e+08,7.66e+08,2.798361,0,0
"VEN",2005,26.48,10.318,1.43e+11,1.32e+11,,0,0
"VEN",2006,26.835,9.872,1.78e+11,1.32e+11,28.66875,0,0
"VEN",2007,27.284,8.754,2.21e+11,1.32e+11,-.4332636,0,0
"VEN",2008,27.733,5.278,2.92e+11,1.32e+11,2.144376,0,0
"VEN",2009,28.182,-3.202,2.35e+11,1.32e+11,-7.67018,0,0
"VEN",2010,28.631,-1.489,2.72e+11,1.32e+11,-6.494857,0,0
"VEN",2011,29.072,4.176,2.98e+11,1.32e+11,30.21686,0,0
"VEN",2012,29.517,5.626,2.98e+11,1.32e+11,7.071847,0,0
"VEN",2013,29.985,1.343,2.18e+11,1.32e+11,-4.02323,0,0
"VEN",2014,30.457,-4,2.06e+11,1.32e+11,9.843901,0,0
"VEN",2015,30.933,-10,1.32e+11,1.32e+11,-11.8506,0,0
"VEN",2016,31.416,-6,1.34e+11,1.32e+11,-8.712371,0,0
"VEN",2017,31.907,-4.5,1.44e+11,1.32e+11,-5.183227,0,0
"VEN",2018,32.407,-3,1.55e+11,1.32e+11,-3.115493,0,0
"VEN",2019,32.915,-1,1.70e+11,1.32e+11,-.8368534,0,0
"VEN",2020,33.429,,1.84e+11,1.32e+11,.4502124,0,0
"VNM",2005,82.392,7.547,5.76e+10,1.99e+11,,0,0
"VNM",2006,83.311,6.978,6.64e+10,1.99e+11,6.502711,0,0
"VNM",2007,84.219,7.129,7.75e+10,1.99e+11,15.50538,0,0
"VNM",2008,85.119,5.662,9.83e+10,1.99e+11,1.73839,0,0
"VNM",2009,86.025,5.398,1.02e+11,1.99e+11,23.07326,0,0
"VNM",2010,86.933,6.423,1.13e+11,1.99e+11,1.071339,0,0
"VNM",2011,87.84,6.24,1.35e+11,1.99e+11,-4.650225,0,0
"VNM",2012,88.762,5.247,1.56e+11,1.99e+11,14.86806,0,0
"VNM",2013,89.691,5.421,1.71e+11,1.99e+11,9.345263,0,0
"VNM",2014,90.63,5.984,1.86e+11,1.99e+11,-2.523553,0,0
"VNM",2015,91.578,6.5,1.99e+11,1.99e+11,5.573032,0,0
"VNM",2016,92.537,6.4,2.15e+11,1.99e+11,5.067778,0,0
"VNM",2017,93.505,6,2.30e+11,1.99e+11,4.722574,0,0
"VNM",2018,94.484,6,2.47e+11,1.99e+11,3.697159,0,0
"VNM",2019,95.473,6,2.66e+11,1.99e+11,5.127916,0,0
"VNM",2020,96.472,6,2.87e+11,1.99e+11,4.737287,0,0
"VUT",2005,.214,5.305,3.95e+08,7.73e+08,,0,0
"VUT",2006,.219,8.461,4.40e+08,7.73e+08,19.17886,0,0
"VUT",2007,.224,5.174,5.27e+08,7.73e+08,15.20631,0,0
"VUT",2008,.229,6.453,6.08e+08,7.73e+08,30.59377,0,0
"VUT",2009,.234,3.311,6.10e+08,7.73e+08,2.387163,0,0
"VUT",2010,.24,1.629,7.02e+08,7.73e+08,2.93093,0,0
"VUT",2011,.245,1.223,7.91e+08,7.73e+08,-8.80615,0,0
"VUT",2012,.251,1.757,7.82e+08,7.73e+08,-2.555015,0,0
"VUT",2013,.257,1.969,8.03e+08,7.73e+08,-6.165315,0,0
"VUT",2014,.263,2.33,8.24e+08,7.73e+08,5.977563,0,0
"VUT",2015,.269,-2,7.73e+08,7.73e+08,50.12059,0,0
"VUT",2016,.275,5,8.33e+08,7.73e+08,5.867966,0,0
"VUT",2017,.281,4.5,8.90e+08,7.73e+08,6.255402,0,0
"VUT",2018,.288,3.5,9.51e+08,7.73e+08,-12.26066,0,0
"VUT",2019,.294,2.5,1.00e+09,7.73e+08,-.6904068,0,0
"VUT",2020,.301,2.5,1.06e+09,7.73e+08,-3.191127,0,0
"WSM",2005,.18,7.45,4.90e+08,8.65e+08,,0,0
"WSM",2006,.181,1.926,5.12e+08,8.65e+08,-7.375875,0,0
"WSM",2007,.182,1.123,5.84e+08,8.65e+08,13.97557,0,0
"WSM",2008,.183,2.877,6.40e+08,8.65e+08,-7.589644,0,0
"WSM",2009,.185,-6.437,6.09e+08,8.65e+08,10.96704,0,0
"WSM",2010,.186,-2.277,6.53e+08,8.65e+08,16.83459,0,0
"WSM",2011,.187,6.164,7.61e+08,8.65e+08,-3.969455,0,0
"WSM",2012,.189,1.173,8.06e+08,8.65e+08,4.697497,0,0
"WSM",2013,.19,-1.079,7.93e+08,8.65e+08,-.0223022,0,0
"WSM",2014,.192,1.907,8.27e+08,8.65e+08,18.5364,0,0
"WSM",2015,.193,2.557,8.65e+08,8.65e+08,-8.386948,0,0
"WSM",2016,.195,1.607,9.01e+08,8.65e+08,-15.1286,0,0
"WSM",2017,.196,-.833,9.10e+08,8.65e+08,-5.197327,0,0
"WSM",2018,.198,.847,9.41e+08,8.65e+08,-2.45434,0,0
"WSM",2019,.2,1.485,9.78e+08,8.65e+08,1.499026,0,0
"WSM",2020,.201,2,1.02e+09,8.65e+08,2.109362,0,0
"YEM",2005,20.975,5.592,1.67e+10,3.49e+10,,0,0
"YEM",2006,21.622,3.17,1.91e+10,3.49e+10,4.852733,0,0
"YEM",2007,22.29,3.338,2.17e+10,3.49e+10,11.58136,0,0
"YEM",2008,22.978,3.648,2.69e+10,3.49e+10,5.952951,0,0
"YEM",2009,23.687,3.866,2.51e+10,3.49e+10,-11.32348,0,0
"YEM",2010,24.398,7.702,3.09e+10,3.49e+10,-7.624691,0,0
"YEM",2011,25.13,-12.715,3.27e+10,3.49e+10,-13.76544,0,0
"YEM",2012,25.884,2.393,3.54e+10,3.49e+10,24.27859,0,0
"YEM",2013,26.66,4.824,4.04e+10,3.49e+10,-10.86528,0,0
"YEM",2014,27.46,-.189,4.32e+10,3.49e+10,-9.967249,0,0
"YEM",2015,28.284,-28.097,3.49e+10,3.49e+10,-48.87503,0,0
"YEM",2016,29.132,11.604,4.19e+10,3.49e+10,29.86539,0,0
"YEM",2017,29.977,8.321,4.79e+10,3.49e+10,14.64366,0,0
"YEM",2018,30.816,6.169,5.19e+10,3.49e+10,9.496306,0,0
"YEM",2019,31.648,4.656,5.51e+10,3.49e+10,4.988704,0,0
"YEM",2020,32.471,4.67,5.84e+10,3.49e+10,7.136571,0,0
"ZAF",2005,47.349,5.277,2.58e+11,3.17e+11,,0,0
"ZAF",2006,47.992,5.604,2.72e+11,3.17e+11,10.8758,0,0
"ZAF",2007,48.657,5.36,2.99e+11,3.17e+11,5.808592,0,0
"ZAF",2008,49.344,3.191,2.87e+11,3.17e+11,8.875409,0,0
"ZAF",2009,50.056,-1.538,2.97e+11,3.17e+11,8.893563,0,0
"ZAF",2010,50.792,3.04,3.75e+11,3.17e+11,2.401368,0,0
"ZAF",2011,51.553,3.212,4.17e+11,3.17e+11,1.15173,0,0
"ZAF",2012,52.342,2.22,3.97e+11,3.17e+11,3.630644,0,0
"ZAF",2013,53.157,2.212,3.66e+11,3.17e+11,3.463734,0,0
"ZAF",2014,54.002,1.525,3.50e+11,3.17e+11,2.561357,0,0
"ZAF",2015,54.86,1.397,3.17e+11,3.17e+11,5.173643,0,0
"ZAF",2016,55.733,1.344,3.27e+11,3.17e+11,1.205998,0,0
"ZAF",2017,56.618,2.113,3.41e+11,3.17e+11,1.489997,0,0
"ZAF",2018,57.518,2.506,3.57e+11,3.17e+11,2.517558,0,0
"ZAF",2019,58.433,2.594,3.74e+11,3.17e+11,2.768553,0,0
"ZAF",2020,59.362,2.6,3.95e+11,3.17e+11,2.571688,0,0
"ZMB",2005,11.47,7.236,8.33e+09,2.45e+10,,0,0
"ZMB",2006,11.782,7.904,1.28e+10,2.45e+10,-5.365848,0,0
"ZMB",2007,12.11,8.352,1.41e+10,2.45e+10,9.624002,0,0
"ZMB",2008,12.457,7.774,1.79e+10,2.45e+10,5.260167,0,0
"ZMB",2009,12.825,9.22,1.53e+10,2.45e+10,-.0490152,0,0
"ZMB",2010,13.217,10.298,2.03e+10,2.45e+10,11.90562,0,0
"ZMB",2011,13.634,6.366,2.37e+10,2.45e+10,13.65118,0,0
"ZMB",2012,14.075,6.761,2.49e+10,2.45e+10,21.74644,0,0
"ZMB",2013,14.539,6.693,2.68e+10,2.45e+10,20.76704,0,0
"ZMB",2014,15.021,5.63,2.66e+10,2.45e+10,7.528122,0,0
"ZMB",2015,15.52,4.28,2.45e+10,2.45e+10,5.474818,0,0
"ZMB",2016,16.034,3.95,2.52e+10,2.45e+10,-5.709963,0,0
"ZMB",2017,16.564,5.79,2.72e+10,2.45e+10,3.248775,0,0
"ZMB",2018,17.111,6.83,2.99e+10,2.45e+10,7.321402,0,0
"ZMB",2019,17.673,6.86,3.30e+10,2.45e+10,3.137499,0,0
"ZMB",2020,18.252,6.82,3.63e+10,2.45e+10,3.955686,0,0
"ZWE",2005,11.83,-7.663,7.75e+09,1.39e+10,,0,0
"ZWE",2006,12.01,-3.581,7.18e+09,1.39e+10,-49.40354,0,0
"ZWE",2007,12.04,-3.373,6.94e+09,1.39e+10,-41.73333,0,0
"ZWE",2008,12.12,-16.579,5.94e+09,1.39e+10,-39.22632,0,0
"ZWE",2009,12.23,7.535,8.16e+09,1.39e+10,252.9465,0,0
"ZWE",2010,12.34,11.376,9.45e+09,1.39e+10,79.25614,0,0
"ZWE",2011,12.653,11.905,1.10e+10,1.39e+10,38.4623,0,0
"ZWE",2012,12.974,10.565,1.25e+10,1.39e+10,13.21835,0,0
"ZWE",2013,13.117,4.484,1.35e+10,1.39e+10,8.435895,0,0
"ZWE",2014,13.261,3.254,1.38e+10,1.39e+10,-.1347043,0,0
"ZWE",2015,13.407,1.424,1.39e+10,1.39e+10,3.592954,0,0
"ZWE",2016,13.554,2.372,1.43e+10,1.39e+10,-4.08972,0,0
"ZWE",2017,13.703,2.994,1.50e+10,1.39e+10,3.898759,0,0
"ZWE",2018,13.854,3.327,1.57e+10,1.39e+10,.6589774,0,0
"ZWE",2019,14.006,3.356,1.66e+10,1.39e+10,.0444269,0,0
"ZWE",2020,14.16,3.386,1.75e+10,1.39e+10,3.375778,0,0
