"","country","year","iso3","eb_econgood","gdpgrowth","unemployment","inflation","lfp","lfp_men","manufacturing","trade","gini","wage_growth"
"48","Cyprus",2008,"CYP",53,3.86396598815918,3.65499997138977,4.02441787719727,63.8450012207031,71.9670028686523,6.33996295928955,112.946960449219,NA,NA
"49","Cyprus",2007,"CYP",53.4930152893066,4.8207106590271,3.92199993133545,3.18614888191223,63.9620018005371,72.5019989013672,6.65279293060303,111.275085449219,NA,NA
"50","Cyprus",2006,"CYP",59.8409538269043,4.51018333435059,4.54300022125244,3.47577333450317,63.6440010070801,72.7710037231445,7.03958892822266,109.806442260742,NA,NA
"51","Cyprus",2005,"CYP",64.5544586181641,3.72431778907776,5.30399990081787,4.027174949646,63.3919982910156,73.0869979858398,7.78656387329102,111.917518615723,NA,NA
"52","Czech Republic",2016,"CZE",59.9601593017578,2.42603302001953,4.04500007629395,1.07070398330688,59.4049987792969,68.0260009765625,27.1234226226807,153.314849853516,NA,NA
"53","Czech Republic",2015,"CZE",50.3952560424805,4.53562879562378,5.0460000038147,1.0016428232193,59.439998626709,68.2160034179688,26.9733772277832,159.780334472656,NA,2.01895570755005
"54","Czech Republic",2014,"CZE",35.0710906982422,2.71511602401733,6.10799980163574,2.47997665405273,59.4300003051758,68.3310012817383,26.7608947753906,158.726959228516,0.261999994516373,0.656596004962921
"55","Czech Republic",2013,"CZE",14.8999996185303,-0.48367103934288,6.95300006866455,1.43189787864685,59.359001159668,68.1520004272461,24.8346118927002,147.978179931641,NA,-1.10379552841187
"56","Czech Republic",2012,"CZE",11.3659019470215,-0.799844264984131,6.97800016403198,1.4599746465683,58.6769981384277,67.7160034179688,24.7292861938477,147.537460327148,0.256000012159348,-0.0707350596785545
"57","Czech Republic",2011,"CZE",13.3732538223267,2.00470399856567,6.71099996566772,0.0209526121616364,58.2490005493164,67.5029983520508,24.4431896209717,138.784973144531,NA,0.905722141265869
"58","Czech Republic",2010,"CZE",16.9921875,2.29508972167969,7.27899980545044,-1.45034444332123,58.390998840332,68,23.4489727020264,129.25456237793,NA,2.32580637931824
"59","Czech Republic",2009,"CZE",19.4698352813721,-4.8417854309082,6.66200017929077,2.64059782028198,58.6370010375977,68.2509994506836,22.8686923980713,113.741119384766,NA,-0.252816736698151
"60","Czech Republic",2008,"CZE",39,2.71095561981201,4.39200019836426,2.02373480796814,58.5219993591309,68.213996887207,24.5340633392334,124.560325622559,NA,0.0362723954021931
"61","Czech Republic",2007,"CZE",42.0957527160645,5.52926635742188,5.32000017166138,3.53330540657043,58.8880004882812,68.4469985961914,25.9611148834229,130.655227661133,0.256999999284744,2.95146441459656
"62","Czech Republic",2006,"CZE",46.5627861022949,6.87654447555542,7.14799976348877,0.721512258052826,59.3499984741211,68.6539993286133,25.9257259368896,127.838737487793,NA,3.94833374023438
"63","Czech Republic",2005,"CZE",36.4140472412109,6.44226217269897,7.92700004577637,0.102300718426704,59.5320014953613,68.8929977416992,25.4966411590576,122.27587890625,NA,2.94158625602722
"64","Germany",2016,"DEU",86.9934616088867,1.8672581911087,4.31099987030029,1.44425094127655,60.2669982910156,66.2760009765625,22.6181564331055,84.3638458251953,NA,NA
"65","Germany",2015,"DEU",86.0374908447266,1.72073352336884,4.62400007247925,1.9694744348526,60.3400001525879,66.4329986572266,22.8089771270752,85.9938583374023,NA,2.23979997634888
"66","Germany",2014,"DEU",78.5714263916016,1.5953381061554,4.98099994659424,1.83197164535522,60.3680000305176,66.5319976806641,22.9732208251953,84.7810668945312,0.291999995708466,1.43652808666229
"67","Germany",2013,"DEU",82.425422668457,0.489584475755692,5.23099994659424,1.96539056301117,60.2459983825684,66.5510025024414,22.5037250518799,84.9572906494141,NA,1.01100122928619
"68","Germany",2012,"DEU",75.8642730712891,0.491992831230164,5.37900018692017,1.54029405117035,59.9259986877441,66.5220031738281,22.7257289886475,85.874755859375,0.289000004529953,1.07820510864258
"69","Germany",2011,"DEU",78.1534423828125,3.66000008583069,5.82399988174438,1.07047688961029,59.9739990234375,66.6900024414062,22.8989353179932,84.7477340698242,NA,1.74725019931793
"70","Germany",2010,"DEU",68.4701461791992,4.07993316650391,6.96600008010864,0.757704436779022,59.4179992675781,66.4520034790039,22.1896076202393,79.3030776977539,NA,0.40551033616066
"71","Germany",2009,"DEU",23.5371475219727,-5.61886024475098,7.74200010299683,1.75699424743652,59.3709983825684,66.661003112793,19.9273204803467,70.6650466918945,NA,0.395565062761307
"72","Germany",2008,"DEU",49,1.08231544494629,7.52500009536743,0.83879166841507,59.2220001220703,66.8059997558594,22.5076522827148,80.9449081420898,NA,0.633426308631897
"73","Germany",2007,"DEU",67.0860900878906,3.26053524017334,8.65799999237061,1.69738721847534,59.1980018615723,66.911003112793,23.4427509307861,79.3705291748047,0.284999996423721,-0.171138510107994
"74","Germany",2006,"DEU",43.1847953796387,3.70015954971313,10.25,0.304045349359512,58.875,66.8170013427734,23.1349868774414,77.0821685791016,NA,0.0812842920422554
"75","Germany",2005,"DEU",17.8947372436523,0.706713974475861,11.1669998168945,0.62069433927536,58.4910011291504,66.8960037231445,22.4486408233643,70.4211883544922,NA,-0.173877760767937
"76","Denmark",2016,"DNK",78.2306137084961,1.2875634431839,6.05100011825562,0.369940549135208,62.0040016174316,66.0609970092773,15.5603380203247,99.3221282958984,NA,NA
"77","Denmark",2015,"DNK",82.9341354370117,1.60608613491058,6.16800022125244,0.903906345367432,62.0429992675781,66.1589965820312,14.6315135955811,103.052627563477,NA,1.97622442245483
"78","Denmark",2014,"DNK",80.458625793457,1.67593431472778,6.58900022506714,0.776643633842468,62.1469993591309,66.3420028686523,13.5680780410767,102.076972961426,0.254000008106232,1.67385482788086
"79","Denmark",2013,"DNK",74.3256759643555,0.933349251747131,6.99700021743774,0.888174295425415,62.3779983520508,66.2310028076172,13.6158123016357,103.050148010254,NA,0.178449332714081
"80","Denmark",2012,"DNK",53.4930152893066,0.226468473672867,7.52600002288818,2.37518048286438,63.2120018005371,67.4059982299805,13.2434968948364,103.240997314453,0.248999997973442,-0.232702150940895
"81","Denmark",2011,"DNK",43.6075325012207,1.33677470684052,7.57299995422363,0.638645470142365,63.9790000915527,68.4489974975586,12.7971782684326,101.245742797852,NA,-0.495112657546997
"82","Denmark",2010,"DNK",45.523811340332,1.87099266052246,7.46400022506714,3.22406435012817,64.370002746582,69.0979995727539,12.6703491210938,94.099983215332,NA,1.06400835514069
"83","Denmark",2009,"DNK",69.1699600219727,-4.90652561187744,6.00699996948242,0.529022812843323,65.3259963989258,70.2119979858398,12.8789625167847,89.7550354003906,NA,2.41713070869446
"84","Denmark",2008,"DNK",70,-0.512025237083435,3.43400001525879,4.13472461700439,66.0559997558594,71.2409973144531,13.6648044586182,104.828224182129,NA,1.37341618537903
"85","Denmark",2007,"DNK",96.5965957641602,0.909253001213074,3.80100011825562,2.43226146697998,65.8570022583008,71.0579986572266,14.089280128479,100.067863464355,0.244000002741814,1.18318390846252
"86","Denmark",2006,"DNK",96.1116638183594,3.91298007965088,3.8970000743866,2.07620525360107,66.2630004882812,71.5630035400391,14.2079887390137,97.36669921875,NA,1.76474714279175
"87","Denmark",2005,"DNK",94.1960067749023,2.33666443824768,4.82999992370605,2.90637588500977,65.8610000610352,71.4410018920898,14.1636180877686,89.3997650146484,NA,1.74042809009552
"88","Spain",2016,"ESP",11.1770524978638,3.23575305938721,19.44700050354,0.306812226772308,58.1920013427734,64.4909973144531,14.1411619186401,63.2247924804688,NA,NA
"89","Spain",2015,"ESP",9.47158527374268,3.20468044281006,22.056999206543,0.502744257450104,58.3860015869141,64.765998840332,14.2359819412231,63.9062004089355,NA,0.807072877883911
"90","Spain",2014,"ESP",2.74881505966187,1.37899827957153,24.4409999847412,-0.264717727899551,58.6720008850098,65.1439971923828,13.7797088623047,62.9171905517578,0.345999985933304,-0.955599129199982
"91","Spain",2013,"ESP",3.75865483283997,-1.70589482784271,26.0939998626709,0.353532761335373,58.9039993286133,65.6859970092773,13.4324083328247,61.1831321716309,NA,0.887096762657166
"92","Spain",2012,"ESP",2.38805961608887,-2.92981147766113,24.7870006561279,0.0679544880986214,59.273998260498,66.3430023193359,13.2109603881836,59.9344253540039,0.33500000834465,-3.11123728752136
"93","Spain",2011,"ESP",3.58208966255188,-1.00008046627045,21.3910007476807,0.0289691742509604,59.2869987487793,66.8420028686523,13.4638786315918,58.0880470275879,NA,-1.41801762580872
"94","Spain",2010,"ESP",2.69730257987976,0.013786543160677,19.8600006103516,0.160328596830368,59.3139991760254,67.5080032348633,13.277530670166,52.3446388244629,NA,-1.71375477313995
"95","Spain",2009,"ESP",12.3752498626709,-3.57381200790405,17.8570003509521,0.252541124820709,59.1360015869141,67.9179992675781,13.170072555542,46.4979782104492,NA,6.77175188064575
"96","Spain",2008,"ESP",19,1.11597275733948,11.2550001144409,2.13552570343018,58.9780006408691,68.7119979858398,14.5017118453979,55.7588348388672,NA,4.02476787567139
"97","Spain",2007,"ESP",50.5505523681641,3.76889514923096,8.23200035095215,3.33123636245728,58.2039985656738,68.5899963378906,14.9706792831421,57.4064559936523,0.324000000953674,1.31273233890533
"98","Spain",2006,"ESP",50.4486541748047,4.1741189956665,8.45199966430664,3.97820425033569,57.7290000915527,68.5439987182617,15.5120811462402,55.6592712402344,NA,-0.381900250911713
"99","Spain",2005,"ESP",56.3049850463867,3.72310304641724,9.14599990844727,4.14938974380493,56.8559989929199,68.3089981079102,15.7325105667114,54.3351020812988,NA,0.578101992607117
"100","Estonia",2016,"EST",47.0646781921387,1.57029354572296,6.91099977493286,1.68564534187317,61.9269981384277,69.5380020141602,15.755220413208,155.224136352539,NA,NA
"101","Estonia",2015,"EST",47.1641807556152,1.44421577453613,6.18699979782104,1.03813707828522,61.9179992675781,69.5339965820312,15.8366737365723,154.422943115234,NA,5.53313684463501
