day,year,sseclose,sp500close,see_return,sp500_return,120-day correlation between Shanghai Composite Index and S&P500 returns,,,
2011-08-08,2011,2526.820068,1119.459961,-0.037922289,-0.066634461,0.199790195,0.362775316,,
2011-08-09,2011,2526.070068,1172.530029,-0.000296816,0.047406849,0.190172214,0.334388167,,
2011-08-10,2011,2549.179932,1120.76001,0.009148544,-0.044152405,0.124360606,0.22942798,,
2011-08-11,2011,2581.51001,1172.640015,0.01268254,0.046290021,0.159309787,0.319288827,,
2011-08-12,2011,2593.169922,1178.810059,0.004516702,0.005261669,0.161492303,0.309143953,,
2011-08-15,2011,2626.77002,1204.48999,0.012957152,0.021784622,0.177542037,0.342621265,,
2011-08-16,2011,2608.169922,1192.76001,-0.007080977,-0.009738546,0.177310369,0.345036986,,
2011-08-17,2011,2601.26001,1193.890015,-0.002649334,0.000947387,0.183884506,0.344348922,,
2011-08-18,2011,2559.469971,1140.650024,-0.016065307,-0.044593714,0.213380837,0.383846986,,
2011-08-19,2011,2534.360107,1123.530029,-0.009810572,-0.015008981,0.223025198,0.396662467,,
2011-08-22,2011,2515.860107,1123.819946,-0.007299673,0.000258041,0.229959734,0.394356659,,
2011-08-23,2011,2554.02002,1162.349976,0.01516774,0.034284879,0.268764873,0.451493599,,
2011-08-24,2011,2541.090088,1177.599976,-0.005062581,0.013119972,0.263718899,0.452685696,,
2011-08-25,2011,2615.26001,1159.27002,0.029188231,-0.01556552,0.227332195,0.368637116,,
2011-08-26,2011,2612.189941,1176.800049,-0.001173906,0.01512161,0.21548557,0.371817179,,
2011-08-29,2011,2576.409912,1210.079956,-0.013697331,0.028280001,0.194203902,0.32109391,,
2011-08-30,2011,2566.590088,1212.920044,-0.003811437,0.002347025,0.194742055,0.321799885,,
2011-08-31,2011,2567.340088,1218.890015,0.000292217,0.004921982,0.189005929,0.334418462,,
2011-09-01,2011,2556.040039,1204.420044,-0.004401462,-0.011871433,0.207687568,0.334941227,,
2011-09-02,2011,2528.280029,1173.969971,-0.010860554,-0.025281938,0.227162494,0.362764051,,
2011-09-05,2011,2478.73999,,-0.019594364,,0.226189654,0.361448248,,
2011-09-06,2011,2470.52002,1165.23999,-0.003316189,-0.007436289,0.225853715,0.386860491,,
2011-09-07,2011,2516.090088,1198.619995,0.018445536,0.028646464,0.251497711,0.428726766,,
2011-09-08,2011,2498.939941,1185.900024,-0.006816189,-0.01061218,0.252945779,0.454746718,,
2011-09-09,2011,2497.75,1154.22998,-0.000476178,-0.026705492,0.248426826,0.445547805,,
2011-09-12,2011,,1162.27002,,0.006965717,0.247274281,0.445466454,,
2011-09-13,2011,2471.300049,1172.869995,-0.010589511,0.009120063,0.241643526,0.430672008,,
2011-09-14,2011,2484.830078,1188.680054,0.005474863,0.013479805,0.249549941,0.428968515,,
2011-09-15,2011,2479.050049,1209.109985,-0.002326127,0.017187074,0.247294787,0.424124359,,
2011-09-16,2011,2482.340088,1216.01001,0.001327137,0.005706697,0.248141127,0.470014034,,
2011-09-19,2011,2437.790039,1204.089966,-0.017946795,-0.009802587,0.250954105,0.490590923,,
2011-09-20,2011,2447.75,1202.089966,0.004085652,-0.001661005,0.250323844,0.303060188,,
2011-09-21,2011,2512.959961,1166.76001,0.026640777,-0.029390443,0.1977011,0.178227737,,
2011-09-22,2011,2443.060059,1129.560059,-0.027815765,-0.031883121,0.229491738,0.339579813,,
2011-09-23,2011,2433.159912,1136.430054,-0.004052355,0.00608201,0.228564474,0.283476536,,
2011-09-26,2011,2393.179932,1162.949951,-0.0164313,0.023336146,0.209215759,0.215689245,,
2011-09-27,2011,2415.050049,1175.380005,0.009138518,0.010688382,0.214010228,0.191616606,,
2011-09-28,2011,2392.060059,1151.060059,-0.009519467,-0.020691134,0.220105839,0.202632093,,
2011-09-29,2011,2365.340088,1160.400024,-0.011170276,0.00811423,0.215600885,0.188877874,,
2011-09-30,2011,2359.219971,1131.420044,-0.002587415,-0.02497413,0.214200796,0.114768814,,
2011-10-03,2011,,1099.22998,,-0.028451027,0.213317668,0.098664884,,
2011-10-04,2011,,1123.949951,,0.022488443,0.215873785,0.099100875,,
2011-10-05,2011,,1144.030029,,0.017865634,0.223894157,0.00762435,,
2011-10-06,2011,,1164.969971,,0.018303664,0.221485733,0.015126688,,
2011-10-07,2011,,1155.459961,,-0.008163309,0.219477285,0.110081367,,
2011-10-10,2011,2344.790039,1194.890015,,0.034124985,0.219477285,0.104280509,,
2011-10-11,2011,2348.52002,1195.540039,0.001590752,0.000544004,0.220908749,0.189334589,,
2011-10-12,2011,2420,1207.25,0.030436181,0.009794704,0.233434713,0.241623067,,
2011-10-13,2011,2438.790039,1203.660034,0.007764479,-0.002973672,0.233387046,0.238050808,,
2011-10-14,2011,2431.379883,1224.579956,-0.003038456,0.017380258,0.234541279,0.219479194,,
2011-10-17,2011,2440.399902,1200.859985,0.003709835,-0.019369883,0.227885912,0.164578784,,
2011-10-18,2011,2383.48999,1225.380005,-0.023319913,0.020418717,0.200808503,0.065216125,,
2011-10-19,2011,2377.51001,1209.880005,-0.002508918,-0.012649138,0.202193957,0.064990568,,
2011-10-20,2011,2331.370117,1215.390015,-0.019406812,0.004554179,0.192921631,-0.06448031,,
2011-10-21,2011,2317.27002,1238.25,-0.006047988,0.018808765,0.189461813,-0.081822484,,
2011-10-24,2011,2370.330078,1254.189941,0.022897659,0.012872959,0.200710711,-0.013833502,,
2011-10-25,2011,2409.669922,1229.050049,0.016596779,-0.020044725,0.181388033,-0.075504996,,
2011-10-26,2011,2427.47998,1242,0.007391078,0.010536553,0.182536458,-0.046742885,,
2011-10-27,2011,2435.610107,1284.589966,0.003349205,0.034291439,0.186151513,-0.035772753,,
2011-10-28,2011,2473.409912,1285.089966,0.015519645,0.000389229,0.18928392,-0.030719614,,
2011-10-31,2011,2468.25,1253.300049,-0.002086153,-0.024737503,0.192796971,-0.022155393,,
2011-11-01,2011,2470.02002,1218.280029,0.000717115,-0.027942248,0.187488627,-0.046734265,,
2011-11-02,2011,2504.110107,1237.900024,0.013801543,0.016104668,0.196125521,-0.013084874,,
2011-11-03,2011,2508.090088,1261.150024,0.001589379,0.018781807,0.194587286,0.11043107,,
2011-11-04,2011,2528.290039,1253.22998,0.008053917,-0.006280017,0.192506185,-0.062129992,,
2011-11-07,2011,2509.800049,1261.119995,-0.007313239,0.006295743,0.190536175,-0.06450782,,
2011-11-08,2011,2503.840088,1275.920044,-0.002374676,0.011735639,0.180994304,0.000944721,,
2011-11-09,2011,2524.919922,1229.099976,0.008419001,-0.036695141,0.163474191,-0.055302947,,
2011-11-10,2011,2479.540039,1239.699951,-0.017972801,0.008624176,0.156677239,-0.12813935,,
2011-11-11,2011,2481.080078,1263.849976,0.000621099,0.019480539,0.157255341,-0.11670152,,
2011-11-14,2011,2528.709961,1251.780029,0.019197237,-0.009550142,0.150252723,-0.176993016,,
2011-11-15,2011,2529.76001,1257.810059,0.000415251,0.004817164,0.150393504,-0.178073057,,
2011-11-16,2011,2466.959961,1236.910034,-0.024824509,-0.016616201,0.157072801,-0.077406723,,
2011-11-17,2011,2463.050049,1216.130005,-0.001584911,-0.016799953,0.15879354,-0.065759322,,
2011-11-18,2011,2416.560059,1215.650024,-0.018874967,-0.000394679,0.157485693,-0.059419227,,
2011-11-21,2011,2415.129883,1192.97998,-0.000591823,-0.018648496,0.160494245,-0.053284549,,
2011-11-22,2011,2412.620117,1188.040039,-0.001039185,-0.004140842,0.160483653,-0.051909095,,
2011-11-23,2011,2395.060059,1161.790039,-0.007278418,-0.022095215,0.164820384,-0.024651125,,
2011-11-24,2011,2397.550049,,0.001039636,,0.165280478,-0.079724275,,
2011-11-25,2011,2380.219971,1158.670044,-0.007228245,-0.002685507,0.17255658,-0.075774487,,
2011-11-28,2011,2383.030029,1192.550049,0.001180588,0.029240426,0.174424111,-0.057856094,,
2011-11-29,2011,2412.389893,1195.189941,0.012320392,0.002213653,0.175174846,-0.040223361,,
2011-11-30,2011,2333.409912,1246.959961,-0.032739311,0.043315306,0.107587355,-0.16354057,,
2011-12-01,2011,2386.860107,1244.579956,0.022906475,-0.001908646,0.100156471,-0.169474927,,
2011-12-02,2011,2360.659912,1244.280029,-0.010976845,-0.000240986,0.101578251,-0.162406608,,
2011-12-05,2011,2333.22998,1257.079956,-0.011619603,0.010287015,0.097884904,-0.162379101,,
2011-12-06,2011,2325.909912,1258.469971,-0.003137311,0.001105749,0.099522959,-0.21389065,,
2011-12-07,2011,2332.72998,1261.01001,0.002932215,0.002018355,0.094797256,-0.169888184,,
2011-12-08,2011,2329.820068,1234.349976,-0.001247428,-0.02114181,0.094995391,-0.180923466,,
2011-12-09,2011,2315.27002,1255.189941,-0.006245139,0.016883353,0.093167006,-0.22906765,,
2011-12-12,2011,2291.540039,1236.469971,-0.010249336,-0.014914054,0.108992093,-0.218323119,,
2011-12-13,2011,2248.590088,1225.72998,-0.018742833,-0.00868601,0.111169077,-0.195231709,,
2011-12-14,2011,2228.52002,1211.819946,-0.008925623,-0.011348368,0.112875122,-0.173775544,,
2011-12-15,2011,2180.899902,1215.75,-0.021368494,0.0032431,0.112119311,-0.236363421,,
2011-12-16,2011,2224.840088,1219.660034,0.020147732,0.00321615,0.108936454,-0.230808504,,
2011-12-19,2011,2218.23999,1205.349976,-0.002966549,-0.011732826,0.109069611,-0.224562954,,
2011-12-20,2011,2215.929932,1241.300049,-0.001041393,0.029825423,0.108714205,-0.194038461,,
2011-12-21,2011,2191.149902,1243.719971,-0.011182677,0.001949506,0.107475709,-0.201117287,,
2011-12-22,2011,2186.300049,1254,-0.002213383,0.008265549,0.107287817,-0.136351181,,
2011-12-23,2011,2204.780029,1265.329956,0.008452628,0.009035053,0.112489486,-0.099830129,,
2011-12-26,2011,2190.110107,,-0.00665369,,0.1132538,-0.118161371,,
2011-12-27,2011,2166.209961,1265.430054,-0.01091276,7.9108E-05,0.115471987,-0.081329767,,
2011-12-28,2011,2170.01001,1249.640015,0.001754239,-0.012478002,0.112378457,-0.101287185,,
2011-12-29,2011,2173.560059,1263.02002,0.00163596,0.010707088,0.112159507,-0.163696887,,
2011-12-30,2011,2199.419922,1257.599976,0.011897469,-0.004291337,0.111528989,-0.170899708,,
2012-01-03,2012,,1277.060059,,0.015473985,0.110420145,-0.181658213,,
2012-01-04,2012,2169.389893,1277.300049,,0.000187924,0.11067603,-0.177120424,,
2012-01-05,2012,2148.449951,1281.060059,-0.009652456,0.002943717,0.113111534,-0.174823501,,
2012-01-06,2012,2163.399902,1277.810059,0.006958482,-0.002536962,0.112290925,-0.216077237,,
2012-01-09,2012,2225.889893,1280.699951,0.028885085,0.002261598,0.11786754,-0.19794129,,
2012-01-10,2012,2285.73999,1292.079956,0.026888166,0.00888577,0.124958081,-0.16156875,,
2012-01-11,2012,2276.050049,1292.47998,-0.004239302,0.000309597,0.122606254,-0.181100803,,
2012-01-12,2012,2275.01001,1295.5,-0.000456949,0.002336608,0.123580595,-0.183529983,,
2012-01-13,2012,2244.580078,1289.089966,-0.013375735,-0.004947923,0.132066961,0.135116164,,
2012-01-16,2012,2206.189941,,-0.017103482,,0.131742814,0.163103354,,
2012-01-17,2012,2298.379883,1293.670044,0.041786946,0.003552955,0.131440869,0.162299248,,
2012-01-18,2012,2266.379883,1308.040039,-0.013922851,0.011107929,0.125687374,0.152828618,,
2012-01-19,2012,2296.070068,1314.5,0.013100268,0.004938657,0.121505002,0.162404202,,
2012-01-20,2012,2319.120117,1315.380005,0.010038913,0.00066946,0.121417279,0.160142304,,
2012-01-23,2012,,1316,,0.000471343,0.129766167,0.161040054,,
2012-01-24,2012,,1314.650024,,-0.001025817,0.130495913,0.203616762,,
2012-01-25,2012,,1326.060059,,0.008679142,0.042867446,0.159579851,,
2012-01-26,2012,,1318.430054,,-0.005753891,0.044651202,0.095899259,,
2012-01-27,2012,,1316.329956,,-0.001592878,0.064233596,0.042436366,,
2012-01-30,2012,2285.040039,1313.01001,,-0.002522123,0.040511926,0.047215786,,
2012-01-31,2012,2292.610107,1312.410034,0.003312882,-0.000456947,0.039343176,0.048340289,,
2012-02-01,2012,2268.080078,1324.089966,-0.010699608,0.008899606,0.022787332,-0.02335366,,
2012-02-02,2012,2312.560059,1325.540039,0.019611292,0.001095147,0.02025606,0.027316171,,
2012-02-03,2012,2330.409912,1344.900024,0.007718655,0.014605357,0.025229373,0.034692957,,
2012-02-06,2012,2331.139893,1344.329956,0.000313241,-0.000423874,-0.007332575,0.067135076,,
2012-02-07,2012,2291.899902,1347.050049,-0.016832963,0.002023382,-0.015370475,0.059610444,,
2012-02-08,2012,2347.530029,1349.959961,0.024272494,0.002160211,-0.014357376,0.055640982,,
2012-02-09,2012,2349.590088,1351.949951,0.000877543,0.001474111,-0.038526309,0.039793895,,
2012-02-10,2012,2351.97998,1342.640015,0.001017153,-0.006886302,-0.035964848,0.034690381,,
2012-02-13,2012,2351.850098,1351.77002,-5.52228E-05,0.006800039,-0.013629564,0.041547642,,
2012-02-14,2012,2344.77002,1350.5,-0.003010429,-0.000939523,-0.012763841,0.08775117,,
2012-02-15,2012,2366.699951,1343.22998,0.009352701,-0.005383206,0.003045714,0.064220076,,
2012-02-16,2012,2356.860107,1358.040039,-0.004157622,0.011025705,0.001198641,0.017257077,,
2012-02-17,2012,2357.179932,1361.22998,0.000135699,0.00234893,0.001148068,0.020896242,,
2012-02-20,2012,2363.600098,,0.002723664,,-0.00159984,0.026335768,,
2012-02-21,2012,2381.429932,1362.209961,0.007543507,0.000719923,-0.01621012,0.032418596,,
2012-02-22,2012,2403.590088,1357.660034,0.009305399,-0.003340107,-0.018074181,-0.078844978,,
2012-02-23,2012,2409.550049,1363.459961,0.002479608,0.004272002,-0.019280714,-0.09136465,,
2012-02-24,2012,2439.629883,1365.73999,0.012483589,0.001672238,-0.045477758,-0.094857542,,
2012-02-27,2012,2447.060059,1367.589966,0.003045616,0.001354559,-0.049844518,-0.197061114,,
2012-02-28,2012,2451.860107,1372.180054,0.001961557,0.003356333,-0.051922043,-0.198174476,,
2012-02-29,2012,2428.48999,1365.680054,-0.009531586,-0.004736988,-0.048691722,-0.188405234,,
2012-03-01,2012,2426.110107,1374.089966,-0.000979985,0.00615804,-0.044510091,-0.085014645,,
2012-03-02,2012,2460.689941,1369.630005,0.014253201,-0.003245756,-0.050857089,-0.161612384,,
2012-03-05,2012,2445,1364.329956,-0.006376237,-0.003869694,-0.046936149,-0.102797531,,
2012-03-06,2012,2410.449951,1343.359985,-0.0141309,-0.01537016,-0.034409258,0.110602905,,
2012-03-07,2012,2394.790039,1352.630005,-0.006496676,0.006900622,-0.047208214,0.073935959,,
2012-03-08,2012,2420.280029,1365.910034,0.010643936,0.009817932,-0.04156994,0.117302016,,
2012-03-09,2012,2439.459961,1370.869995,0.007924675,0.00363125,0.001868253,0.123904335,,
2012-03-12,2012,2434.860107,1371.089966,-0.001885603,0.000160461,-0.052627685,0.126909126,,
2012-03-13,2012,2455.790039,1395.949951,0.008595948,0.018131549,-0.043141299,0.169485135,,
2012-03-14,2012,2391.22998,1394.280029,-0.026288915,-0.001196262,-0.017360173,0.193725742,,
2012-03-15,2012,2373.77002,1402.599976,-0.007301665,0.005967199,-0.024376477,0.22256208,,
2012-03-16,2012,2404.73999,1404.170044,0.013046744,0.001119399,-0.037816649,0.232570399,,
2012-03-19,2012,2410.179932,1409.75,0.002262174,0.003973846,-0.032985146,0.205811057,,
2012-03-20,2012,2376.840088,1405.52002,-0.013832928,-0.003000518,-0.034884251,0.231986274,,
2012-03-21,2012,2378.199951,1402.890015,0.000572131,-0.001871197,-0.034848581,0.249314341,,
2012-03-22,2012,2375.77002,1392.780029,-0.001021752,-0.007206541,-0.033881914,0.26418763,,
2012-03-23,2012,2349.540039,1397.109985,-0.011040622,0.003108859,-0.034925478,0.243845352,,
2012-03-26,2012,2350.600098,1416.51001,0.000451177,0.013885825,-0.034841133,0.244254655,,
2012-03-27,2012,2347.179932,1412.52002,-0.001455018,-0.002816775,-0.034300283,0.248102902,,
2012-03-28,2012,2284.879883,1405.540039,-0.026542511,-0.004941509,-0.023501418,0.295735048,,
2012-03-29,2012,2252.159912,1403.280029,-0.014320215,-0.00160793,-0.020734913,0.352585554,,
2012-03-30,2012,2262.790039,1408.469971,0.00471997,0.003698436,-0.03585708,0.383985337,,
2012-04-02,2012,,1419.040039,,0.007504646,-0.03389386,0.383439056,,
2012-04-03,2012,,1413.380005,,-0.003988636,-0.031386318,0.383439056,,
2012-04-04,2012,,1398.959961,,-0.010202524,-0.026948963,0.390795333,,
2012-04-05,2012,2302.23999,1398.079956,,-0.000629042,5.29894E-05,0.430360156,,
2012-04-06,2012,2306.550049,,0.001872115,,-0.002211706,0.426096532,,
2012-04-09,2012,2285.780029,1382.199951,-0.009004799,-0.011358438,0.009098229,0.448842617,,
2012-04-10,2012,2305.860107,1358.589966,0.008784781,-0.017081454,0.006333528,0.298765736,,
2012-04-11,2012,2308.929932,1368.709961,0.001331314,0.007448896,-0.01060145,0.302227432,,
2012-04-12,2012,2350.860107,1387.569946,0.018160004,0.013779388,0.026805867,0.368997773,,
2012-04-13,2012,2359.159912,1370.26001,0.00353054,-0.012475001,0.019278594,0.324585852,,
2012-04-16,2012,2357.030029,1369.569946,-0.000902814,-0.0005036,0.012717362,0.362495395,,
2012-04-17,2012,2334.98999,1390.780029,-0.009350767,0.015486673,0.00378112,0.296118872,,
2012-04-18,2012,2380.850098,1385.140015,0.019640388,-0.004055289,-0.006245865,0.174060164,,
2012-04-19,2012,2378.629883,1376.920044,-0.00093253,-0.005934397,-0.004534173,0.185797001,,
2012-04-20,2012,2406.860107,1378.530029,0.011868271,0.001169266,-0.019184755,0.14902008,,
2012-04-23,2012,2388.590088,1366.939941,-0.007590811,-0.00840757,-0.016444622,0.158197376,,
2012-04-24,2012,2388.830078,1371.969971,0.000100474,0.003679774,-0.012289986,0.159720987,,
2012-04-25,2012,2406.810059,1390.689941,0.007526689,0.013644592,-0.002530645,0.142019963,,
2012-04-26,2012,2404.699951,1399.97998,-0.000876724,0.006680165,-0.001077919,0.139015604,,
2012-04-27,2012,2396.320068,1403.359985,-0.003484793,0.002414324,0.022956461,0.155907921,,
2012-04-30,2012,,1397.910034,,-0.003883502,0.033462566,0.15649007,,
2012-05-01,2012,,1405.819946,,0.005658384,0.033146965,0.151710882,,
2012-05-02,2012,2438.439941,1402.310059,,-0.002496684,0.050037638,0.136606116,,
2012-05-03,2012,2440.080078,1391.569946,0.000672617,-0.007658871,0.049136027,0.131185306,,
2012-05-04,2012,2452.01001,1369.099976,0.004889156,-0.016147209,0.007881441,0.082757196,,
2012-05-07,2012,2451.949951,1369.579956,-2.44936E-05,0.000350581,0.005473706,0.103925829,,
2012-05-08,2012,2448.879883,1363.719971,-0.001252093,-0.004278673,0.003745042,0.111019784,,
2012-05-09,2012,2408.590088,1354.579956,-0.016452337,-0.006702267,0.013442737,0.144612198,,
2012-05-10,2012,2410.22998,1357.98999,0.000680852,0.002517411,0.012962025,0.117458581,,
2012-05-11,2012,2394.97998,1353.390015,-0.006327197,-0.003387341,0.000863066,0.129261632,,
2012-05-14,2012,2380.72998,1338.349976,-0.005949945,-0.011112864,0.00742507,0.152027619,,
2012-05-15,2012,2374.840088,1330.660034,-0.002473986,-0.005745837,0.006464187,0.157707273,,
2012-05-16,2012,2346.189941,1324.800049,-0.012064032,-0.004403818,0.010092553,0.166469428,,
2012-05-17,2012,2378.889893,1304.859985,0.01393747,-0.015051376,-0.010843919,0.065669001,,
2012-05-18,2012,2344.52002,1295.219971,-0.014447862,-0.007387777,0.140722532,0.094576815,,
2012-05-21,2012,2348.300049,1315.98999,0.001612283,0.016035901,0.148797054,0.100360984,,
2012-05-22,2012,2373.310059,1316.630005,0.010650261,0.000486337,0.147960337,0.073071466,,
2012-05-23,2012,2363.439941,1318.859985,-0.004158798,0.001693703,0.160965621,0.132467224,,
2012-05-24,2012,2350.969971,1320.680054,-0.005276195,0.001380032,0.16054439,0.122622432,,
2012-05-25,2012,2333.550049,1317.819946,-0.007409674,-0.002165632,0.161779707,-0.011235877,,
2012-05-28,2012,2361.370117,,0.011921779,,0.163976164,0.015768146,,
2012-05-29,2012,2389.639893,1332.420044,0.011971768,0.011078978,0.189602761,0.095603143,,
2012-05-30,2012,2384.669922,1313.319946,-0.002079799,-0.014334892,0.17696985,0.196118757,,
2012-05-31,2012,2372.22998,1310.329956,-0.00521663,-0.002276666,0.162660063,0.246033356,,
2012-06-01,2012,2373.439941,1278.040039,0.000510052,-0.024642585,0.145773686,0.197186813,,
2012-06-04,2012,2308.550049,1278.180054,-0.027340019,0.000109554,0.151606681,0.11382071,,
2012-06-05,2012,2311.919922,1285.5,0.001459736,0.005726851,0.148512463,0.113835063,,
2012-06-06,2012,2309.550049,1315.130005,-0.001025067,0.023049401,0.137218709,0.108873981,,
2012-06-07,2012,2293.129883,1314.98999,-0.007109682,-0.000106464,0.150915473,0.042801036,,
2012-06-08,2012,2281.449951,1325.660034,-0.005093446,0.008114164,0.148085828,0.024828126,,
2012-06-11,2012,2305.860107,1308.930054,0.010699404,-0.012620114,0.134208533,-0.03404027,,
2012-06-12,2012,2289.790039,1324.180054,-0.006969229,0.011650737,0.117324703,-0.057620291,,
2012-06-13,2012,2318.919922,1314.880005,0.012721639,-0.007023251,0.106535042,-0.083102014,,
2012-06-14,2012,2295.949951,1329.099976,-0.009905461,0.010814653,0.093858086,-0.115969312,,
2012-06-15,2012,2306.850098,1342.839966,0.004747554,0.010337816,0.100225665,-0.076736218,,
2012-06-18,2012,2316.050049,1344.780029,0.003988101,0.001444747,0.100128075,-0.033707954,,
2012-06-19,2012,2300.790039,1357.97998,-0.006588808,0.009815696,0.099029444,-0.049507665,,
2012-06-20,2012,2292.879883,1355.689941,-0.003438017,-0.001686357,0.09992408,-0.047231491,,
2012-06-21,2012,2260.879883,1325.51001,-0.013956248,-0.022261677,0.128911531,0.01187725,,
2012-06-22,2012,,1335.02002,,0.007174604,0.131982537,0.008303376,,
2012-06-25,2012,2224.110107,1313.719971,-0.016263479,-0.015954854,0.157534831,0.071241868,,
2012-06-26,2012,2222.070068,1319.98999,-0.000917238,0.004772721,0.156459569,0.065104639,,
2012-06-27,2012,2216.929932,1331.849976,-0.00231322,0.008984906,0.134821777,0.066335726,,
2012-06-28,2012,2195.840088,1329.040039,-0.009513086,-0.0021098,0.136720278,0.058189572,,
2012-06-29,2012,2225.429932,1362.160034,0.013475409,0.024920238,0.164984564,0.26317781,,
2012-07-02,2012,2226.110107,1365.51001,0.000305638,0.002459311,0.159166391,0.239089798,,
2012-07-03,2012,2229.189941,1374.02002,0.001383505,0.006232111,0.159748056,0.232285963,,
2012-07-04,2012,2227.310059,,-0.000843303,,0.160057644,0.245080146,,
2012-07-05,2012,2201.350098,1367.579956,-0.011655297,-0.004687023,0.183478873,0.258052742,,
2012-07-06,2012,2223.580078,1354.680054,0.010098339,-0.009432649,0.164668718,0.203343016,,
2012-07-09,2012,2170.810059,1352.459961,-0.023732008,-0.001638832,0.165896034,0.198521405,,
2012-07-10,2012,2164.439941,1341.469971,-0.002934442,-0.008125926,0.166971348,0.196636464,,
2012-07-11,2012,2175.379883,1341.449951,0.005054398,-1.49236E-05,0.166505008,0.153874068,,
2012-07-12,2012,2185.48999,1334.76001,0.004647513,-0.004987097,0.162874188,0.147771106,,
2012-07-13,2012,2185.899902,1356.780029,0.000187561,0.016497362,0.162121321,0.155528513,,
2012-07-16,2012,2147.959961,1353.640015,-0.01735667,-0.002314314,0.164559228,0.212835538,,
2012-07-17,2012,2161.189941,1363.670044,0.006159324,0.007409673,0.168930914,0.23567585,,
2012-07-18,2012,2169.100098,1372.780029,0.003660093,0.006680491,0.171909032,0.239239687,,
2012-07-19,2012,2184.840088,1376.51001,0.007256461,0.0027171,0.183515904,0.249271815,,
2012-07-20,2012,2168.639893,1362.660034,-0.00741482,-0.01006166,0.191315515,0.264380236,,
2012-07-23,2012,2141.399902,1350.52002,-0.012560864,-0.008909056,0.189783462,0.302513145,,
2012-07-24,2012,2146.590088,1338.310059,0.002423735,-0.009040933,0.185384435,0.36289384,,
2012-07-25,2012,2136.149902,1337.890015,-0.004863614,-0.000313861,0.191103421,0.393067864,,
2012-07-26,2012,2126,1360.02002,-0.004751494,0.016540974,0.182213398,0.431256361,,
2012-07-27,2012,2128.76001,1385.969971,0.001298217,0.019080566,0.183672998,0.472821381,,
2012-07-30,2012,2109.909912,1385.300049,-0.008854966,-0.00048336,0.186161664,0.45798501,,
2012-07-31,2012,2103.629883,1379.319946,-0.002976444,-0.004316828,0.186178498,0.459411919,,
2012-08-01,2012,2123.360107,1375.319946,0.009379133,-0.00289998,0.181206944,0.447507464,,
2012-08-02,2012,2111.179932,1365,-0.005736274,-0.007503669,0.191844371,0.45086899,,
2012-08-03,2012,2132.800049,1390.98999,0.010240775,0.019040287,0.214210627,0.449088338,,
2012-08-06,2012,2154.919922,1394.22998,0.010371283,0.002329269,0.214922552,0.439117847,,
2012-08-07,2012,2157.620117,1401.349976,0.001253037,0.005106758,0.215832706,0.378448854,,
2012-08-08,2012,2160.98999,1402.219971,0.001561847,0.000620826,0.216323976,0.376731095,,
2012-08-09,2012,2174.100098,1402.800049,0.006066713,0.000413686,0.221262107,0.376983063,,
2012-08-10,2012,2168.810059,1405.869995,-0.002433209,0.002188442,0.219773587,0.36931015,,
2012-08-13,2012,2136.080078,1404.109985,-0.015091216,-0.001251901,0.220130092,0.274234715,,
2012-08-14,2012,2142.52002,1403.930054,0.003014841,-0.000128146,0.219424289,0.26989835,,
2012-08-15,2012,2118.949951,1405.530029,-0.011001096,0.001139641,0.216680445,0.258476276,,
2012-08-16,2012,2112.199951,1415.51001,-0.00318554,0.00710051,0.211893219,0.251354966,,
2012-08-17,2012,2114.889893,1418.160034,0.001273526,0.001872134,0.212213457,0.231515076,,
2012-08-20,2012,2106.959961,1418.130005,-0.003749572,-2.11748E-05,0.221370396,0.311717996,,
2012-08-21,2012,2118.27002,1413.170044,0.005367951,-0.003497536,0.216059053,0.292919757,,
2012-08-22,2012,2107.709961,1413.48999,-0.004985228,0.000226403,0.199368258,0.290301669,,
2012-08-23,2012,2113.070068,1402.079956,0.002543095,-0.008072243,0.198767006,0.27152916,,
2012-08-24,2012,2092.100098,1411.130005,-0.009923935,0.006454731,0.18205429,0.267149436,,
2012-08-27,2012,2055.709961,1410.439941,-0.017394071,-0.000489015,0.178601727,0.267922136,,
2012-08-28,2012,2073.149902,1409.300049,0.008483659,-0.000808182,0.17632272,0.233026138,,
2012-08-29,2012,2053.23999,1410.48999,-0.009603702,0.000844349,0.158748933,0.208694462,,
2012-08-30,2012,2052.580078,1399.47998,-0.0003214,-0.007805805,0.158429438,0.181718149,,
2012-08-31,2012,2047.52002,1406.579956,-0.002465219,0.005073295,0.162089546,0.172526354,,
2012-09-03,2012,2059.149902,,0.005679985,,0.162392836,0.142423363,,
2012-09-04,2012,2043.650024,1404.939941,-0.007527319,-0.001165959,0.161279614,0.085903382,,
2012-09-05,2012,2037.680054,1403.439941,-0.002921229,-0.001067661,0.158647926,0.123655687,,
2012-09-06,2012,2051.919922,1432.119995,0.006988275,0.02043554,0.175192362,0.203888501,,
2012-09-07,2012,2127.76001,1437.920044,0.03696055,0.004049974,0.177532366,0.22111467,,
2012-09-10,2012,2134.889893,1429.079956,0.003350887,-0.00614783,0.177480286,0.216290317,,
2012-09-11,2012,2120.550049,1433.560059,-0.006716901,0.003134956,0.174731645,0.202577325,,
2012-09-12,2012,2126.550049,1436.560059,0.002829455,0.002092692,0.175443957,0.19713178,,
2012-09-13,2012,2110.379883,1459.98999,-0.007603943,0.016309747,0.153641555,0.149869689,,
